t_s,ecg_mv
152.0960,-0.0628
152.1000,-0.0589
152.1040,-0.0768
152.1080,-0.0593
152.1120,-0.0412
152.1160,-0.0795
152.1200,-0.0660
152.1240,-0.0502
152.1280,-0.0350
152.1320,-0.0769
152.1360,-0.0401
152.1400,-0.0682
152.1440,-0.0474
152.1480,-0.0416
152.1520,-0.0579
152.1560,-0.0393
152.1600,-0.0240
152.1640,0.0063
152.1680,0.0158
152.1720,-0.0102
152.1760,0.0229
152.1800,0.0042
152.1840,0.0747
152.1880,0.0549
152.1920,0.0682
152.1960,0.0859
152.2000,0.1270
152.2040,0.1365
152.2080,0.1704
152.2120,0.1640
152.2160,0.1970
152.2200,0.1850
152.2240,0.2355
152.2280,0.2220
152.2320,0.2296
152.2360,0.2416
152.2400,0.2424
152.2440,0.2756
152.2480,0.2640
152.2520,0.2427
152.2560,0.2124
152.2600,0.2371
152.2640,0.2338
152.2680,0.1888
152.2720,0.1740
152.2760,0.1525
152.2800,0.1633
152.2840,0.1663
152.2880,0.1142
152.2920,0.0904
152.2960,0.0708
152.3000,0.0521
152.3040,0.0735
152.3080,0.0448
152.3120,-0.0126
152.3160,0.0107
152.3200,-0.0050
152.3240,0.0025
152.3280,0.0061
152.3320,-0.0159
152.3360,-0.0362
152.3400,-0.0007
152.3440,-0.0040
152.3480,-0.0535
152.3520,-0.0156
152.3560,-0.0192
152.3600,-0.0494
152.3640,-0.0210
152.3680,-0.0189
152.3720,-0.0239
152.3760,-0.0446
152.3800,-0.0091
152.3840,-0.0175
152.3880,-0.0131
152.3920,-0.0472
152.3960,-0.0363
152.4000,-0.0175
152.4040,-0.0085
152.4080,-0.0091
152.4120,-0.0102
152.4160,-0.0436
152.4200,-0.0208
152.4240,0.0212
152.4280,0.0019
152.4320,-0.0211
152.4360,-0.0017
152.4400,-0.0373
152.4440,0.0257
152.4480,-0.0388
152.4520,-0.0360
152.4560,-0.0108
152.4600,0.0125
152.4640,-0.0219
152.4680,-0.0068
152.4720,-0.0222
152.4760,-0.0193
152.4800,-0.0194
152.4840,-0.0177
152.4880,0.0109
152.4920,-0.0220
152.4960,-0.0351
152.5000,0.0012
152.5040,0.0136
152.5080,-0.0001
152.5120,0.0175
152.5160,-0.0230
152.5200,0.0052
152.5240,-0.0094
152.5280,0.0008
152.5320,-0.0050
152.5360,-0.0162
152.5400,0.0301
152.5440,-0.0076
152.5480,0.0222
152.5520,-0.0197
152.5560,0.0140
152.5600,0.0228
152.5640,0.0473
152.5680,0.0060
152.5720,0.0187
152.5760,0.0135
152.5800,0.0278
152.5840,0.0842
152.5880,0.0776
152.5920,0.0993
152.5960,0.0758
152.6000,0.1175
152.6040,0.1398
152.6080,0.1033
152.6120,0.1518
152.6160,0.1283
152.6200,0.1323
152.6240,0.1190
152.6280,0.1406
152.6320,0.0887
152.6360,0.0871
152.6400,0.0382
152.6440,0.0466
152.6480,0.0679
152.6520,0.0557
152.6560,0.0290
152.6600,0.0217
152.6640,0.0362
152.6680,0.0206
152.6720,0.0253
152.6760,0.0473
152.6800,0.0114
152.6840,0.0121
152.6880,0.0235
152.6920,0.0113
152.6960,0.0218
152.7000,0.0266
152.7040,0.0238
152.7080,0.0317
152.7120,0.0110
152.7160,0.0090
152.7200,-0.0036
152.7240,-0.0164
152.7280,-0.0448
152.7320,-0.0895
152.7360,-0.0670
152.7400,-0.0007
152.7440,0.0714
152.7480,0.1848
152.7520,0.3362
152.7560,0.5468
152.7600,0.7798
152.7640,0.9928
152.7680,1.0368
152.7720,0.9373
152.7760,0.7255
152.7800,0.4473
152.7840,0.2291
152.7880,0.0558
152.7920,-0.0998
152.7960,-0.1817
152.8000,-0.1867
152.8040,-0.1220
152.8080,-0.0533
152.8120,-0.0176
152.8160,0.0142
152.8200,0.0299
152.8240,0.0612
152.8280,0.0413
152.8320,0.0412
152.8360,0.0335
152.8400,0.0673
152.8440,0.0675
152.8480,0.0678
152.8520,0.0722
152.8560,0.0637
152.8600,0.0450
152.8640,0.0536
152.8680,0.0602
152.8720,0.0497
152.8760,0.0456
152.8800,0.0570
152.8840,0.0562
152.8880,0.0763
152.8920,0.0330
152.8960,0.0491
152.9000,0.1017
152.9040,0.0892
152.9080,0.0878
152.9120,0.0716
152.9160,0.0666
152.9200,0.0794
152.9240,0.1130
152.9280,0.1126
152.9320,0.1031
152.9360,0.1228
152.9400,0.1242
152.9440,0.1637
152.9480,0.1581
152.9520,0.1283
152.9560,0.1506
152.9600,0.2149
152.9640,0.2425
152.9680,0.2791
152.9720,0.2586
152.9760,0.2895
152.9800,0.3089
152.9840,0.3135
152.9880,0.3038
152.9920,0.3331
152.9960,0.3420
153.0000,0.3356
153.0040,0.3649
153.0080,0.3890
153.0120,0.3694
153.0160,0.3347
153.0200,0.3806
153.0240,0.3705
153.0280,0.3261
153.0320,0.3056
153.0360,0.3061
153.0400,0.3085
153.0440,0.3119
153.0480,0.2775
153.0520,0.2723
153.0560,0.2118
153.0600,0.2246
153.0640,0.1866
153.0680,0.1848
153.0720,0.1769
153.0760,0.1742
153.0800,0.1492
153.0840,0.1955
153.0880,0.1209
153.0920,0.1246
153.0960,0.1094
153.1000,0.1154
153.1040,0.1069
153.1080,0.0794
153.1120,0.1013
153.1160,0.0819
153.1200,0.0848
153.1240,0.1304
153.1280,0.0977
153.1320,0.0948
153.1360,0.1073
153.1400,0.0999
153.1440,0.0924
153.1480,0.1243
153.1520,0.0831
153.1560,0.0911
153.1600,0.1094
153.1640,0.1367
153.1680,0.1132
153.1720,0.1038
153.1760,0.0840
153.1800,0.0848
153.1840,0.1025
153.1880,0.0901
153.1920,0.1110
153.1960,0.0949
153.2000,0.1053
153.2040,0.1008
153.2080,0.1023
153.2120,0.0896
153.2160,0.0887
153.2200,0.1363
153.2240,0.1166
153.2280,0.1014
153.2320,0.1022
153.2360,0.0982
153.2400,0.0789
153.2440,0.1082
153.2480,0.1156
153.2520,0.0959
153.2560,0.0852
153.2600,0.1073
153.2640,0.1206
153.2680,0.1161
153.2720,0.1109
153.2760,0.0688
153.2800,0.1071
153.2840,0.1385
153.2880,0.0924
153.2920,0.0948
153.2960,0.1120
153.3000,0.0931
153.3040,0.1368
153.3080,0.0993
153.3120,0.1041
153.3160,0.1235
153.3200,0.0905
153.3240,0.1439
153.3280,0.1141
153.3320,0.1194
153.3360,0.1171
153.3400,0.1381
153.3440,0.1526
153.3480,0.1258
153.3520,0.1084
153.3560,0.1075
153.3600,0.1152
153.3640,0.1259
153.3680,0.1458
153.3720,0.1542
153.3760,0.1168
153.3800,0.1488
153.3840,0.1483
153.3880,0.1776
153.3920,0.1557
153.3960,0.1721
153.4000,0.1846
153.4040,0.2137
153.4080,0.1942
153.4120,0.2160
153.4160,0.2278
153.4200,0.2710
153.4240,0.2459
153.4280,0.2384
153.4320,0.2311
153.4360,0.2066
153.4400,0.2030
153.4440,0.2119
153.4480,0.1988
153.4520,0.1735
153.4560,0.1825
153.4600,0.1729
153.4640,0.1677
153.4680,0.1461
153.4720,0.1230
153.4760,0.1204
153.4800,0.1092
153.4840,0.1747
153.4880,0.1436
153.4920,0.1185
153.4960,0.1248
153.5000,0.1257
153.5040,0.1609
153.5080,0.1385
153.5120,0.1095
153.5160,0.1259
153.5200,0.1230
153.5240,0.1553
153.5280,0.1370
153.5320,0.1017
153.5360,0.0748
153.5400,0.0599
153.5440,0.0451
153.5480,0.0700
153.5520,0.0885
153.5560,0.1593
153.5600,0.2740
153.5640,0.4067
153.5680,0.5912
153.5720,0.8380
153.5760,1.0269
153.5800,1.1313
153.5840,1.0949
153.5880,0.9044
153.5920,0.6226
153.5960,0.3626
153.6000,0.1828
153.6040,0.0484
153.6080,-0.0209
153.6120,-0.0663
153.6160,-0.0473
153.6200,0.0157
153.6240,0.0812
153.6280,0.1084
153.6320,0.1579
153.6360,0.1379
153.6400,0.1401
153.6440,0.1303
153.6480,0.1447
153.6520,0.1401
153.6560,0.1588
153.6600,0.1630
153.6640,0.1571
153.6680,0.1743
153.6720,0.1239
153.6760,0.1168
153.6800,0.1417
153.6840,0.1324
153.6880,0.1728
153.6920,0.1399
153.6960,0.1401
153.7000,0.1529
153.7040,0.1623
153.7080,0.1602
153.7120,0.1469
153.7160,0.1536
153.7200,0.1681
153.7240,0.1940
153.7280,0.1414
153.7320,0.1640
153.7360,0.1570
153.7400,0.1938
153.7440,0.1786
153.7480,0.1990
153.7520,0.1880
153.7560,0.1948
153.7600,0.2149
153.7640,0.2280
153.7680,0.2617
153.7720,0.2705
153.7760,0.2295
153.7800,0.2986
153.7840,0.3119
153.7880,0.3352
153.7920,0.3459
153.7960,0.3442
153.8000,0.3610
153.8040,0.3920
153.8080,0.4141
153.8120,0.4268
153.8160,0.4337
153.8200,0.4264
153.8240,0.4691
153.8280,0.4485
153.8320,0.4407
153.8360,0.4384
153.8400,0.4407
153.8440,0.4218
153.8480,0.4181
153.8520,0.3987
153.8560,0.4063
153.8600,0.3647
153.8640,0.3890
153.8680,0.3409
153.8720,0.3321
153.8760,0.3083
153.8800,0.2947
153.8840,0.2703
153.8880,0.2635
153.8920,0.2478
153.8960,0.2545
153.9000,0.2021
153.9040,0.2169
153.9080,0.2175
153.9120,0.1773
153.9160,0.1763
153.9200,0.1756
153.9240,0.1744
153.9280,0.1599
153.9320,0.1558
153.9360,0.1442
153.9400,0.1635
153.9440,0.1546
153.9480,0.1601
153.9520,0.1665
153.9560,0.1198
153.9600,0.1399
153.9640,0.1440
153.9680,0.1548
153.9720,0.1416
153.9760,0.1596
153.9800,0.1890
153.9840,0.1472
153.9880,0.1472
153.9920,0.1229
153.9960,0.1584
154.0000,0.1460
154.0040,0.1593
154.0080,0.1420
154.0120,0.1438
154.0160,0.1377
154.0200,0.1724
154.0240,0.1677
154.0280,0.1602
154.0320,0.1301
154.0360,0.1304
154.0400,0.1665
154.0440,0.1688
154.0480,0.1666
154.0520,0.1348
154.0560,0.1096
154.0600,0.1379
154.0640,0.1543
154.0680,0.1526
154.0720,0.1394
154.0760,0.1318
154.0800,0.1544
154.0840,0.1411
154.0880,0.1406
154.0920,0.1541
154.0960,0.1127
154.1000,0.1489
154.1040,0.1830
154.1080,0.1690
154.1120,0.1379
154.1160,0.1187
154.1200,0.1277
154.1240,0.1577
154.1280,0.1498
154.1320,0.1335
154.1360,0.1241
154.1400,0.1252
154.1440,0.1541
154.1480,0.1481
154.1520,0.1344
154.1560,0.1259
154.1600,0.1664
154.1640,0.1576
154.1680,0.1317
154.1720,0.1158
154.1760,0.1487
154.1800,0.1327
154.1840,0.1333
154.1880,0.1415
154.1920,0.1589
154.1960,0.1166
154.2000,0.1164
154.2040,0.1189
154.2080,0.1267
154.2120,0.1203
154.2160,0.1286
154.2200,0.1422
154.2240,0.1424
154.2280,0.1357
154.2320,0.1175
154.2360,0.1133
154.2400,0.1348
154.2440,0.1529
154.2480,0.1636
154.2520,0.1521
154.2560,0.1711
154.2600,0.2060
154.2640,0.2271
154.2680,0.2102
154.2720,0.2242
154.2760,0.2366
154.2800,0.2295
154.2840,0.2798
154.2880,0.2427
154.2920,0.2215
154.2960,0.2260
154.3000,0.2142
154.3040,0.2332
154.3080,0.2391
154.3120,0.1777
154.3160,0.1845
154.3200,0.1574
154.3240,0.1838
154.3280,0.1751
154.3320,0.1490
154.3360,0.1381
154.3400,0.1396
154.3440,0.1165
154.3480,0.1585
154.3520,0.1046
154.3560,0.1179
154.3600,0.1087
154.3640,0.1342
154.3680,0.1266
154.3720,0.0922
154.3760,0.1094
154.3800,0.1148
154.3840,0.1373
154.3880,0.1404
154.3920,0.0862
154.3960,0.0787
154.4000,0.0721
154.4040,0.0486
154.4080,0.0234
154.4120,0.0226
154.4160,0.0644
154.4200,0.1861
154.4240,0.2472
154.4280,0.4387
154.4320,0.6063
154.4360,0.8596
154.4400,1.0570
154.4440,1.1263
154.4480,1.0183
154.4520,0.7994
154.4560,0.5207
154.4600,0.2904
154.4640,0.1418
154.4680,0.0089
154.4720,-0.0866
154.4760,-0.1039
154.4800,-0.0699
154.4840,-0.0065
154.4880,0.0481
154.4920,0.0764
154.4960,0.0848
154.5000,0.0938
154.5040,0.1012
154.5080,0.1150
154.5120,0.1162
154.5160,0.0991
154.5200,0.1167
154.5240,0.0812
154.5280,0.0970
154.5320,0.1015
154.5360,0.0842
154.5400,0.1081
154.5440,0.1261
154.5480,0.0808
154.5520,0.0906
154.5560,0.0806
154.5600,0.1023
154.5640,0.1280
154.5680,0.1143
154.5720,0.0977
154.5760,0.1150
154.5800,0.0786
154.5840,0.1125
154.5880,0.1317
154.5920,0.1208
154.5960,0.1128
154.6000,0.0906
154.6040,0.1094
154.6080,0.1305
154.6120,0.1056
154.6160,0.1577
154.6200,0.1623
154.6240,0.1591
154.6280,0.1838
154.6320,0.1781
154.6360,0.2481
154.6400,0.2283
154.6440,0.2486
154.6480,0.2448
154.6520,0.2660
154.6560,0.2652
154.6600,0.2876
154.6640,0.3200
154.6680,0.3472
154.6720,0.3736
154.6760,0.3707
154.6800,0.3879
154.6840,0.3938
154.6880,0.4075
154.6920,0.3756
154.6960,0.3973
154.7000,0.3849
154.7040,0.4044
154.7080,0.3477
154.7120,0.3356
154.7160,0.3071
154.7200,0.3051
154.7240,0.3159
154.7280,0.2750
154.7320,0.2521
154.7360,0.2280
154.7400,0.2313
154.7440,0.2224
154.7480,0.1789
154.7520,0.1628
154.7560,0.1506
154.7600,0.1442
154.7640,0.1161
154.7680,0.1105
154.7720,0.1063
154.7760,0.0873
154.7800,0.0932
154.7840,0.0842
154.7880,0.0900
154.7920,0.0868
154.7960,0.0718
154.8000,0.0581
154.8040,0.0633
154.8080,0.0785
154.8120,0.0559
154.8160,0.0625
154.8200,0.0525
154.8240,0.0580
154.8280,0.0548
154.8320,0.0696
154.8360,0.0505
154.8400,0.0697
154.8440,0.0640
154.8480,0.0622
154.8520,0.0393
154.8560,0.0481
154.8600,0.0495
154.8640,0.0552
154.8680,0.0805
154.8720,0.0241
154.8760,0.0286
154.8800,0.0357
154.8840,0.0690
154.8880,0.0539
154.8920,0.0284
154.8960,0.0277
154.9000,0.0461
154.9040,0.0446
154.9080,0.0573
154.9120,0.0443
154.9160,0.0349
154.9200,0.0473
154.9240,0.0609
154.9280,0.0444
154.9320,0.0468
154.9360,0.0424
154.9400,0.0391
154.9440,0.0557
154.9480,0.0298
154.9520,0.0572
154.9560,0.0196
154.9600,0.0368
154.9640,0.0367
154.9680,0.0204
154.9720,0.0207
154.9760,0.0535
154.9800,0.0521
154.9840,0.0437
154.9880,0.0283
154.9920,0.0265
154.9960,0.0087
155.0000,0.0159
155.0040,0.0367
155.0080,0.0331
155.0120,0.0221
155.0160,0.0143
155.0200,0.0094
155.0240,0.0535
155.0280,0.0432
155.0320,0.0408
155.0360,0.0343
155.0400,0.0508
155.0440,0.0331
155.0480,0.0051
155.0520,0.0008
155.0560,0.0098
155.0600,0.0216
155.0640,0.0279
155.0680,0.0269
155.0720,-0.0075
155.0760,0.0151
155.0800,0.0344
155.0840,0.0250
155.0880,0.0189
155.0920,0.0254
155.0960,0.0208
155.1000,0.0303
155.1040,0.0558
155.1080,0.0677
155.1120,0.0745
155.1160,0.0877
155.1200,0.1093
155.1240,0.1413
155.1280,0.1319
155.1320,0.1358
155.1360,0.1104
155.1400,0.0931
155.1440,0.1359
155.1480,0.1209
155.1520,0.0788
155.1560,0.0514
155.1600,0.0445
155.1640,0.0527
155.1680,0.0092
155.1720,-0.0046
155.1760,-0.0048
155.1800,-0.0118
155.1840,-0.0076
155.1880,0.0087
155.1920,0.0146
155.1960,-0.0392
155.2000,-0.0204
155.2040,0.0027
155.2080,0.0206
155.2120,-0.0269
155.2160,-0.0261
155.2200,-0.0086
155.2240,-0.0102
155.2280,-0.0128
155.2320,-0.0267
155.2360,-0.0750
155.2400,-0.0573
155.2440,-0.1034
155.2480,-0.0971
155.2520,-0.1197
155.2560,-0.0826
155.2600,-0.0130
155.2640,0.0880
155.2680,0.2565
155.2720,0.4171
155.2760,0.6802
155.2800,0.8676
155.2840,1.0081
155.2880,0.9429
155.2920,0.7192
155.2960,0.4479
155.3000,0.2073
155.3040,0.0393
155.3080,-0.1077
155.3120,-0.2168
155.3160,-0.2269
155.3200,-0.2319
155.3240,-0.1315
155.3280,-0.0896
155.3320,-0.0670
155.3360,-0.0522
155.3400,-0.0110
155.3440,-0.0352
155.3480,-0.0191
155.3520,-0.0333
155.3560,-0.0568
155.3600,-0.0536
155.3640,-0.0213
155.3680,-0.0425
155.3720,-0.0136
155.3760,-0.0722
155.3800,-0.0310
155.3840,-0.0137
155.3880,-0.0091
155.3920,-0.0389
155.3960,-0.0612
155.4000,-0.0551
155.4040,-0.0158
155.4080,-0.0380
155.4120,-0.0461
155.4160,-0.0389
155.4200,-0.0513
155.4240,-0.0142
155.4280,-0.0286
155.4320,-0.0416
155.4360,-0.0239
155.4400,-0.0090
155.4440,0.0005
155.4480,-0.0006
155.4520,0.0089
155.4560,-0.0142
155.4600,0.0493
155.4640,0.0266
155.4680,0.0531
155.4720,0.0633
155.4760,0.0942
155.4800,0.0927
155.4840,0.1234
155.4880,0.1497
155.4920,0.1689
155.4960,0.1697
155.5000,0.1890
155.5040,0.2214
155.5080,0.2390
155.5120,0.2439
155.5160,0.2381
155.5200,0.2051
155.5240,0.2763
155.5280,0.2384
155.5320,0.2158
155.5360,0.2086
155.5400,0.2244
155.5440,0.2025
155.5480,0.1479
155.5520,0.1408
155.5560,0.1516
155.5600,0.1559
155.5640,0.1381
155.5680,0.1099
155.5720,0.0586
155.5760,0.0232
155.5800,0.0527
155.5840,0.0266
155.5880,0.0071
155.5920,-0.0302
155.5960,-0.0215
155.6000,-0.0560
155.6040,-0.0187
155.6080,-0.0184
155.6120,-0.0683
155.6160,-0.0657
155.6200,-0.0790
155.6240,-0.0834
155.6280,-0.0484
155.6320,-0.0881
155.6360,-0.0696
155.6400,-0.1016
155.6440,-0.0513
155.6480,-0.0878
155.6520,-0.0836
155.6560,-0.1327
155.6600,-0.0680
155.6640,-0.0569
155.6680,-0.0808
155.6720,-0.1089
155.6760,-0.0973
155.6800,-0.0625
155.6840,-0.0748
155.6880,-0.0810
155.6920,-0.0979
155.6960,-0.1139
155.7000,-0.0970
155.7040,-0.0898
155.7080,-0.1169
155.7120,-0.1119
155.7160,-0.1064
155.7200,-0.1086
155.7240,-0.1109
155.7280,-0.0931
155.7320,-0.0583
155.7360,-0.0988
155.7400,-0.0710
155.7440,-0.0794
155.7480,-0.0759
155.7520,-0.1084
155.7560,-0.0998
155.7600,-0.0891
155.7640,-0.0925
155.7680,-0.1070
155.7720,-0.0938
155.7760,-0.1268
155.7800,-0.1137
155.7840,-0.0877
155.7880,-0.1357
155.7920,-0.0980
155.7960,-0.1236
155.8000,-0.1071
155.8040,-0.1084
155.8080,-0.0819
155.8120,-0.1259
155.8160,-0.0931
155.8200,-0.1131
155.8240,-0.0792
155.8280,-0.0810
155.8320,-0.1048
155.8360,-0.1013
155.8400,-0.1045
155.8440,-0.0925
155.8480,-0.1396
155.8520,-0.1328
155.8560,-0.1261
155.8600,-0.1242
155.8640,-0.1100
155.8680,-0.0832
155.8720,-0.1098
155.8760,-0.1283
155.8800,-0.0870
155.8840,-0.0767
155.8880,-0.0682
155.8920,-0.0856
155.8960,-0.0634
155.9000,-0.0557
155.9040,-0.0350
155.9080,-0.0143
155.9120,0.0073
155.9160,-0.0472
155.9200,0.0249
155.9240,0.0068
155.9280,0.0017
155.9320,-0.0455
155.9360,-0.0114
155.9400,-0.0281
155.9440,-0.0149
155.9480,-0.0600
155.9520,-0.0888
155.9560,-0.0700
155.9600,-0.0857
155.9640,-0.0970
155.9680,-0.1091
155.9720,-0.1076
155.9760,-0.1298
155.9800,-0.1270
155.9840,-0.1188
155.9880,-0.1232
155.9920,-0.1441
155.9960,-0.1248
156.0000,-0.1291
156.0040,-0.1195
156.0080,-0.1225
156.0120,-0.1346
156.0160,-0.1328
156.0200,-0.1363
156.0240,-0.1565
156.0280,-0.1775
156.0320,-0.2039
156.0360,-0.2337
156.0400,-0.2043
156.0440,-0.1705
156.0480,-0.1049
156.0520,-0.0379
156.0560,0.0664
156.0600,0.2884
156.0640,0.5111
156.0680,0.7591
156.0720,0.8789
156.0760,0.8151
156.0800,0.6751
156.0840,0.4002
156.0880,0.1590
156.0920,-0.0641
156.0960,-0.2389
156.1000,-0.3256
156.1040,-0.3319
156.1080,-0.3047
156.1120,-0.2560
156.1160,-0.2128
156.1200,-0.1638
156.1240,-0.1505
156.1280,-0.1332
156.1320,-0.1282
156.1360,-0.1432
156.1400,-0.0945
156.1440,-0.1111
156.1480,-0.1050
156.1520,-0.1651
156.1560,-0.1441
156.1600,-0.1250
156.1640,-0.1461
156.1680,-0.1254
156.1720,-0.1321
156.1760,-0.1620
156.1800,-0.1092
156.1840,-0.1481
156.1880,-0.1376
156.1920,-0.1643
156.1960,-0.1388
156.2000,-0.1323
156.2040,-0.0959
156.2080,-0.1272
156.2120,-0.1235
156.2160,-0.1261
156.2200,-0.1240
156.2240,-0.0826
156.2280,-0.1129
156.2320,-0.1439
156.2360,-0.0949
156.2400,-0.0866
156.2440,-0.0436
156.2480,-0.0397
156.2520,-0.0321
156.2560,-0.0296
156.2600,-0.0120
156.2640,0.0456
156.2680,0.0320
156.2720,0.0598
156.2760,0.0427
156.2800,0.1041
156.2840,0.1257
156.2880,0.1198
156.2920,0.0956
156.2960,0.1201
156.3000,0.1788
156.3040,0.1783
156.3080,0.2030
156.3120,0.1475
156.3160,0.1658
156.3200,0.1425
156.3240,0.1720
156.3280,0.1834
156.3320,0.0898
156.3360,0.0979
156.3400,0.1049
156.3440,0.0487
156.3480,0.0280
156.3520,0.0007
156.3560,-0.0130
156.3600,-0.0170
156.3640,-0.0297
156.3680,-0.0481
156.3720,-0.0618
156.3760,-0.0972
156.3800,-0.0886
156.3840,-0.0867
156.3880,-0.1053
156.3920,-0.0994
156.3960,-0.1012
156.4000,-0.1180
156.4040,-0.1166
156.4080,-0.1425
156.4120,-0.1329
156.4160,-0.1332
156.4200,-0.1309
156.4240,-0.1328
156.4280,-0.1277
156.4320,-0.1581
156.4360,-0.1471
156.4400,-0.1318
156.4440,-0.1148
156.4480,-0.1437
156.4520,-0.1529
156.4560,-0.1146
156.4600,-0.1445
156.4640,-0.1177
156.4680,-0.1304
156.4720,-0.1500
156.4760,-0.1431
156.4800,-0.1240
156.4840,-0.1369
156.4880,-0.1505
156.4920,-0.1306
156.4960,-0.1490
156.5000,-0.1424
156.5040,-0.1439
156.5080,-0.1466
156.5120,-0.1663
156.5160,-0.1364
156.5200,-0.1450
156.5240,-0.1389
156.5280,-0.1381
156.5320,-0.1411
156.5360,-0.1530
156.5400,-0.1071
156.5440,-0.1224
156.5480,-0.1444
156.5520,-0.1418
156.5560,-0.1353
156.5600,-0.1495
156.5640,-0.1157
156.5680,-0.1350
156.5720,-0.1529
156.5760,-0.1537
156.5800,-0.1207
156.5840,-0.1271
156.5880,-0.1278
156.5920,-0.1430
156.5960,-0.1375
156.6000,-0.1363
156.6040,-0.1265
156.6080,-0.1430
156.6120,-0.1285
156.6160,-0.1528
156.6200,-0.1340
156.6240,-0.1236
156.6280,-0.1120
156.6320,-0.1502
156.6360,-0.1200
156.6400,-0.1166
156.6440,-0.0978
156.6480,-0.1101
156.6520,-0.1067
156.6560,-0.0983
156.6600,-0.0914
156.6640,-0.0249
156.6680,-0.0471
156.6720,-0.0408
156.6760,-0.0318
156.6800,0.0125
156.6840,-0.0021
156.6880,-0.0079
156.6920,-0.0305
156.6960,-0.0482
156.7000,-0.0408
156.7040,-0.0218
156.7080,-0.0539
156.7120,-0.0687
156.7160,-0.1245
156.7200,-0.0881
156.7240,-0.1003
156.7280,-0.1286
156.7320,-0.1324
156.7360,-0.1309
156.7400,-0.1154
156.7440,-0.1108
156.7480,-0.1341
156.7520,-0.1479
156.7560,-0.1269
156.7600,-0.1104
156.7640,-0.1091
156.7680,-0.1030
156.7720,-0.1293
156.7760,-0.1404
156.7800,-0.1372
156.7840,-0.1236
156.7880,-0.1626
156.7920,-0.1721
156.7960,-0.2268
156.8000,-0.2105
156.8040,-0.1721
156.8080,-0.1137
156.8120,-0.1056
156.8160,0.0072
156.8200,0.1885
156.8240,0.4315
156.8280,0.6426
156.8320,0.8209
156.8360,0.8752
156.8400,0.7627
156.8440,0.5762
156.8480,0.3088
156.8520,0.0570
156.8560,-0.1317
156.8600,-0.2479
156.8640,-0.3226
156.8680,-0.3101
156.8720,-0.3008
156.8760,-0.2089
156.8800,-0.1798
156.8840,-0.1174
156.8880,-0.1429
156.8920,-0.1108
156.8960,-0.1325
156.9000,-0.1234
156.9040,-0.0927
156.9080,-0.0942
156.9120,-0.1042
156.9160,-0.1116
156.9200,-0.1240
156.9240,-0.0808
156.9280,-0.1089
156.9320,-0.1056
156.9360,-0.0876
156.9400,-0.1128
156.9440,-0.0991
156.9480,-0.1068
156.9520,-0.1133
156.9560,-0.1369
156.9600,-0.1310
156.9640,-0.0906
156.9680,-0.0796
156.9720,-0.0860
156.9760,-0.1108
156.9800,-0.0689
156.9840,-0.0403
156.9880,-0.0775
156.9920,-0.0788
156.9960,-0.0812
157.0000,-0.0305
157.0040,-0.0255
157.0080,-0.0128
157.0120,0.0130
157.0160,-0.0189
157.0200,0.0169
157.0240,0.0368
157.0280,0.0579
157.0320,0.0532
157.0360,0.0922
157.0400,0.1114
157.0440,0.1625
157.0480,0.1572
157.0520,0.1547
157.0560,0.1589
157.0600,0.1822
157.0640,0.2146
157.0680,0.1867
157.0720,0.2020
157.0760,0.1839
157.0800,0.1975
157.0840,0.2027
157.0880,0.1848
157.0920,0.1864
157.0960,0.1476
157.1000,0.1881
157.1040,0.1414
157.1080,0.1003
157.1120,0.0749
157.1160,0.0650
157.1200,0.0708
157.1240,0.0547
157.1280,0.0216
157.1320,0.0185
157.1360,-0.0082
157.1400,-0.0155
157.1440,-0.0409
157.1480,-0.0468
157.1520,-0.0480
157.1560,-0.0383
157.1600,-0.0477
157.1640,-0.0572
157.1680,-0.0463
157.1720,-0.0706
157.1760,-0.0818
157.1800,-0.0803
157.1840,-0.0546
157.1880,-0.0967
157.1920,-0.0920
157.1960,-0.1107
157.2000,-0.0657
157.2040,-0.0534
157.2080,-0.0606
157.2120,-0.0874
157.2160,-0.0884
157.2200,-0.0917
157.2240,-0.0406
157.2280,-0.0613
157.2320,-0.0876
157.2360,-0.0898
157.2400,-0.0908
157.2440,-0.0364
157.2480,-0.0794
157.2520,-0.0791
157.2560,-0.0472
157.2600,-0.1031
157.2640,-0.0430
157.2680,-0.1104
157.2720,-0.0503
157.2760,-0.0907
157.2800,-0.0842
157.2840,-0.0664
157.2880,-0.0630
157.2920,-0.0595
157.2960,-0.0860
157.3000,-0.0441
157.3040,-0.0476
157.3080,-0.0558
157.3120,-0.0981
157.3160,-0.0772
157.3200,-0.0894
157.3240,-0.0371
157.3280,-0.0344
157.3320,-0.0721
157.3360,-0.0673
157.3400,-0.0541
157.3440,-0.0584
157.3480,-0.0743
157.3520,-0.0595
157.3560,-0.0716
157.3600,-0.0121
157.3640,-0.0632
157.3680,-0.0644
157.3720,-0.0876
157.3760,-0.0640
157.3800,-0.0622
157.3840,-0.0416
157.3880,-0.0595
157.3920,-0.0693
157.3960,-0.0368
157.4000,-0.0561
157.4040,-0.0271
157.4080,-0.0506
157.4120,-0.0349
157.4160,-0.0476
157.4200,-0.0281
157.4240,0.0122
157.4280,-0.0099
157.4320,-0.0035
157.4360,-0.0129
157.4400,0.0178
157.4440,0.0723
157.4480,0.0435
157.4520,0.0602
157.4560,0.0315
157.4600,0.0960
157.4640,0.0833
157.4680,0.0829
157.4720,0.0693
157.4760,0.0403
