t_s,ecg_mv
30.4840,0.0876
30.4880,0.1001
30.4920,0.0591
30.4960,0.0012
30.5000,0.0273
30.5040,0.0231
30.5080,0.0029
30.5120,0.0408
30.5160,0.0597
30.5200,0.1342
30.5240,0.2485
30.5280,0.3999
30.5320,0.5855
30.5360,0.8613
30.5400,1.0118
30.5440,1.1196
30.5480,0.9994
30.5520,0.7523
30.5560,0.5002
30.5600,0.2744
30.5640,0.0963
30.5680,-0.0644
30.5720,-0.1220
30.5760,-0.1023
30.5800,-0.0751
30.5840,0.0025
30.5880,0.0438
30.5920,0.0463
30.5960,0.0604
30.6000,0.0778
30.6040,0.1040
30.6080,0.0772
30.6120,0.0909
30.6160,0.0832
30.6200,0.0863
30.6240,0.0980
30.6280,0.0936
30.6320,0.0693
30.6360,0.0951
30.6400,0.0866
30.6440,0.0936
30.6480,0.1528
30.6520,0.1112
30.6560,0.0993
30.6600,0.1146
30.6640,0.0881
30.6680,0.0930
30.6720,0.1109
30.6760,0.0687
30.6800,0.0851
30.6840,0.1130
30.6880,0.1057
30.6920,0.1118
30.6960,0.1054
30.7000,0.1087
30.7040,0.1381
30.7080,0.1373
30.7120,0.1254
30.7160,0.1203
30.7200,0.1385
30.7240,0.1620
30.7280,0.1775
30.7320,0.1706
30.7360,0.1867
30.7400,0.2186
30.7440,0.2416
30.7480,0.2721
30.7520,0.2450
30.7560,0.2489
30.7600,0.2777
30.7640,0.2998
30.7680,0.3121
30.7720,0.3348
30.7760,0.3372
30.7800,0.3587
30.7840,0.3775
30.7880,0.3704
30.7920,0.3842
30.7960,0.3878
30.8000,0.4042
30.8040,0.4082
30.8080,0.4110
30.8120,0.3818
30.8160,0.3755
30.8200,0.3864
30.8240,0.3702
30.8280,0.3576
30.8320,0.3460
30.8360,0.3387
30.8400,0.3332
30.8440,0.3255
30.8480,0.3195
30.8520,0.2733
30.8560,0.2384
30.8600,0.2684
30.8640,0.2143
30.8680,0.2030
30.8720,0.1992
30.8760,0.1742
30.8800,0.1540
30.8840,0.1686
30.8880,0.1377
30.8920,0.1224
30.8960,0.1221
30.9000,0.1142
30.9040,0.1304
30.9080,0.1154
30.9120,0.1024
30.9160,0.1152
30.9200,0.1149
30.9240,0.1280
30.9280,0.1169
30.9320,0.0809
30.9360,0.0796
30.9400,0.1148
30.9440,0.1067
30.9480,0.1034
30.9520,0.0978
30.9560,0.1024
30.9600,0.1056
30.9640,0.1102
30.9680,0.0971
30.9720,0.0912
30.9760,0.1001
30.9800,0.1044
30.9840,0.1132
30.9880,0.0837
30.9920,0.1002
30.9960,0.0828
31.0000,0.0753
31.0040,0.1407
31.0080,0.1023
31.0120,0.0943
31.0160,0.0697
31.0200,0.0890
31.0240,0.1172
31.0280,0.1146
31.0320,0.0975
31.0360,0.1123
31.0400,0.1276
31.0440,0.0953
31.0480,0.0953
31.0520,0.0908
31.0560,0.0863
31.0600,0.0936
31.0640,0.0951
31.0680,0.1079
31.0720,0.0581
31.0760,0.0802
31.0800,0.1069
31.0840,0.1235
31.0880,0.0904
31.0920,0.1116
31.0960,0.0774
31.1000,0.0914
31.1040,0.1107
31.1080,0.0947
31.1120,0.0795
31.1160,0.1164
31.1200,0.0853
31.1240,0.1090
31.1280,0.0845
31.1320,0.0872
31.1360,0.0760
31.1400,0.1042
31.1440,0.0873
31.1480,0.0840
31.1520,0.0934
31.1560,0.0715
31.1600,0.0748
31.1640,0.1241
31.1680,0.0938
31.1720,0.0799
31.1760,0.0711
31.1800,0.0981
31.1840,0.1096
31.1880,0.0980
31.1920,0.0857
31.1960,0.0751
31.2000,0.0956
31.2040,0.0935
31.2080,0.0809
31.2120,0.0853
31.2160,0.0781
31.2200,0.0896
31.2240,0.1060
31.2280,0.1481
31.2320,0.1014
31.2360,0.0995
31.2400,0.0809
31.2440,0.0850
31.2480,0.1131
31.2520,0.0920
31.2560,0.0966
31.2600,0.0951
31.2640,0.0967
31.2680,0.1192
31.2720,0.0873
31.2760,0.0835
31.2800,0.1178
31.2840,0.1364
31.2880,0.1482
31.2920,0.1456
31.2960,0.1234
31.3000,0.1928
31.3040,0.1997
31.3080,0.1862
31.3120,0.1992
31.3160,0.2045
31.3200,0.1995
31.3240,0.1989
31.3280,0.1902
31.3320,0.1375
31.3360,0.1199
31.3400,0.1334
31.3440,0.1654
31.3480,0.1260
31.3520,0.0938
31.3560,0.0902
31.3600,0.1175
31.3640,0.0919
31.3680,0.1122
31.3720,0.0666
31.3760,0.0754
31.3800,0.0729
31.3840,0.0779
31.3880,0.0965
31.3920,0.0696
31.3960,0.0779
31.4000,0.0727
31.4040,0.0718
31.4080,0.1113
31.4120,0.1081
31.4160,0.0678
31.4200,0.0792
31.4240,0.0755
31.4280,0.0892
31.4320,0.0628
31.4360,0.0382
31.4400,0.0375
31.4440,-0.0455
31.4480,-0.0110
31.4520,0.0098
31.4560,0.0598
31.4600,0.1518
31.4640,0.2855
31.4680,0.4444
31.4720,0.6709
31.4760,0.8557
31.4800,1.0532
31.4840,1.0315
31.4880,0.8993
31.4920,0.6317
31.4960,0.3729
31.5000,0.1894
31.5040,0.0201
31.5080,-0.0815
31.5120,-0.1361
31.5160,-0.1446
31.5200,-0.0578
31.5240,0.0352
31.5280,0.0136
31.5320,0.0301
31.5360,0.0576
31.5400,0.0713
31.5440,0.0752
31.5480,0.0886
31.5520,0.0809
31.5560,0.0425
31.5600,0.0450
31.5640,0.1066
31.5680,0.0532
31.5720,0.0374
31.5760,0.0730
31.5800,0.0571
31.5840,0.0565
31.5880,0.0804
31.5920,0.0625
31.5960,0.0777
31.6000,0.0610
31.6040,0.0785
31.6080,0.0584
31.6120,0.0610
31.6160,0.0282
31.6200,0.0636
31.6240,0.1025
31.6280,0.0847
31.6320,0.0703
31.6360,0.0731
31.6400,0.0634
31.6440,0.0949
31.6480,0.0727
31.6520,0.0937
31.6560,0.0749
31.6600,0.1091
31.6640,0.1317
31.6680,0.1307
31.6720,0.1408
31.6760,0.1327
31.6800,0.1401
31.6840,0.1833
31.6880,0.2096
31.6920,0.1918
31.6960,0.2167
31.7000,0.2483
31.7040,0.2570
31.7080,0.2841
31.7120,0.2914
31.7160,0.2973
31.7200,0.3173
31.7240,0.3182
31.7280,0.3193
31.7320,0.3018
31.7360,0.3349
31.7400,0.3408
31.7440,0.3386
31.7480,0.3330
31.7520,0.3376
31.7560,0.3182
31.7600,0.3127
31.7640,0.3012
31.7680,0.2716
31.7720,0.2315
31.7760,0.2806
31.7800,0.2575
31.7840,0.2338
31.7880,0.2219
31.7920,0.1825
31.7960,0.1720
31.8000,0.1742
31.8040,0.1487
31.8080,0.1048
31.8120,0.1017
31.8160,0.1223
31.8200,0.0852
31.8240,0.0897
31.8280,0.0944
31.8320,0.0425
31.8360,0.0647
31.8400,0.0654
31.8440,0.0616
31.8480,0.0645
31.8520,0.0267
31.8560,0.0485
31.8600,0.0517
31.8640,0.0315
31.8680,0.0282
31.8720,-0.0039
31.8760,0.0197
31.8800,0.0262
31.8840,0.0204
31.8880,0.0350
31.8920,0.0077
31.8960,0.0480
31.9000,0.0180
31.9040,0.0654
31.9080,0.0481
31.9120,0.0002
31.9160,0.0027
31.9200,0.0184
31.9240,-0.0010
31.9280,0.0278
31.9320,0.0168
31.9360,-0.0099
31.9400,0.0089
31.9440,0.0011
31.9480,0.0192
31.9520,0.0231
31.9560,-0.0018
31.9600,0.0084
31.9640,0.0273
31.9680,0.0171
31.9720,0.0303
31.9760,0.0160
31.9800,0.0241
31.9840,0.0364
31.9880,0.0312
31.9920,0.0067
31.9960,0.0025
32.0000,0.0019
32.0040,0.0205
32.0080,0.0200
32.0120,0.0164
32.0160,-0.0262
32.0200,0.0103
32.0240,0.0022
32.0280,0.0360
32.0320,-0.0007
32.0360,-0.0009
32.0400,-0.0011
32.0440,0.0192
32.0480,0.0068
32.0520,-0.0148
32.0560,0.0081
32.0600,0.0106
32.0640,0.0034
32.0680,-0.0163
32.0720,-0.0149
32.0760,-0.0174
32.0800,0.0043
32.0840,0.0159
32.0880,-0.0171
32.0920,-0.0014
32.0960,-0.0253
32.1000,0.0089
32.1040,0.0177
32.1080,-0.0210
32.1120,-0.0221
32.1160,-0.0226
32.1200,0.0061
32.1240,0.0057
32.1280,-0.0199
32.1320,-0.0100
32.1360,-0.0166
32.1400,0.0252
32.1440,0.0097
32.1480,0.0219
32.1520,-0.0583
32.1560,-0.0281
32.1600,-0.0268
32.1640,-0.0152
32.1680,-0.0262
32.1720,-0.0158
32.1760,-0.0201
32.1800,-0.0208
32.1840,-0.0219
32.1880,-0.0230
32.1920,-0.0372
32.1960,-0.0291
32.2000,-0.0293
32.2040,0.0043
32.2080,0.0204
32.2120,-0.0224
32.2160,-0.0224
32.2200,0.0123
32.2240,0.0198
32.2280,0.0154
32.2320,0.0322
32.2360,0.0354
32.2400,0.0437
32.2440,0.0799
32.2480,0.0685
32.2520,0.0794
32.2560,0.0863
32.2600,0.1198
32.2640,0.1060
32.2680,0.0964
32.2720,0.0823
32.2760,0.0786
32.2800,0.0597
32.2840,0.0174
32.2880,0.0360
32.2920,0.0076
32.2960,-0.0059
32.3000,0.0091
32.3040,-0.0109
32.3080,-0.0291
32.3120,-0.0205
32.3160,-0.0288
32.3200,-0.0277
32.3240,-0.0528
32.3280,-0.0241
32.3320,-0.0637
32.3360,-0.0530
32.3400,-0.0529
32.3440,-0.0551
32.3480,-0.0462
32.3520,-0.0351
32.3560,-0.0682
32.3600,-0.0755
32.3640,-0.0302
32.3680,-0.0677
32.3720,-0.1109
32.3760,-0.1287
32.3800,-0.1467
32.3840,-0.1308
32.3880,-0.1119
32.3920,-0.0591
32.3960,-0.0297
32.4000,0.1361
32.4040,0.2882
32.4080,0.5256
32.4120,0.7215
32.4160,0.9070
32.4200,0.9421
32.4240,0.8341
32.4280,0.6222
32.4320,0.3094
32.4360,0.0777
32.4400,-0.0856
32.4440,-0.1867
32.4480,-0.2477
32.4520,-0.2702
32.4560,-0.2230
32.4600,-0.1680
32.4640,-0.0984
32.4680,-0.0802
32.4720,-0.0770
32.4760,-0.0896
32.4800,-0.0654
32.4840,-0.0839
32.4880,-0.0350
32.4920,-0.0810
32.4960,-0.0885
32.5000,-0.0558
32.5040,-0.0800
32.5080,-0.0507
32.5120,-0.0781
32.5160,-0.1001
32.5200,-0.0390
32.5240,-0.0523
32.5280,-0.0583
32.5320,-0.0723
32.5360,-0.0901
32.5400,-0.1004
32.5440,-0.0740
32.5480,-0.0599
32.5520,-0.0459
32.5560,-0.0738
32.5600,-0.0459
32.5640,-0.0368
32.5680,-0.0788
32.5720,-0.0736
32.5760,-0.0550
32.5800,-0.0580
32.5840,-0.0391
32.5880,-0.0345
32.5920,-0.0226
32.5960,-0.0469
32.6000,-0.0230
32.6040,0.0211
32.6080,0.0367
32.6120,0.0194
32.6160,0.0438
32.6200,0.0989
32.6240,0.0834
32.6280,0.0870
32.6320,0.1153
32.6360,0.1447
32.6400,0.1647
32.6440,0.1590
32.6480,0.1883
32.6520,0.1899
32.6560,0.2075
32.6600,0.2254
32.6640,0.2257
32.6680,0.2091
32.6720,0.2121
32.6760,0.1997
32.6800,0.2113
32.6840,0.2088
32.6880,0.2076
32.6920,0.1953
32.6960,0.1550
32.7000,0.1613
32.7040,0.1370
32.7080,0.1158
32.7120,0.0983
32.7160,0.0514
32.7200,0.0529
32.7240,0.0340
32.7280,0.0344
32.7320,0.0041
32.7360,-0.0340
32.7400,-0.0286
32.7440,-0.0230
32.7480,-0.0285
32.7520,-0.0541
32.7560,-0.0820
32.7600,-0.0578
32.7640,-0.0742
32.7680,-0.0765
32.7720,-0.0875
32.7760,-0.0929
32.7800,-0.0753
32.7840,-0.0951
32.7880,-0.0889
32.7920,-0.0849
32.7960,-0.0916
32.8000,-0.0893
32.8040,-0.1048
32.8080,-0.1019
32.8120,-0.1298
32.8160,-0.1267
32.8200,-0.0980
32.8240,-0.1063
32.8280,-0.0882
32.8320,-0.0941
32.8360,-0.0715
32.8400,-0.1148
32.8440,-0.1038
32.8480,-0.1234
32.8520,-0.1049
32.8560,-0.1054
32.8600,-0.1179
32.8640,-0.1344
32.8680,-0.1344
32.8720,-0.1270
32.8760,-0.1154
32.8800,-0.0907
32.8840,-0.1134
32.8880,-0.1112
32.8920,-0.1155
32.8960,-0.1295
32.9000,-0.1416
32.9040,-0.0962
32.9080,-0.1105
32.9120,-0.1221
32.9160,-0.1186
32.9200,-0.1381
32.9240,-0.1052
32.9280,-0.1317
32.9320,-0.1341
32.9360,-0.1150
32.9400,-0.1242
32.9440,-0.1417
32.9480,-0.1137
32.9520,-0.1448
32.9560,-0.0917
32.9600,-0.1199
32.9640,-0.1147
32.9680,-0.1045
32.9720,-0.1376
32.9760,-0.1175
32.9800,-0.1067
32.9840,-0.1161
32.9880,-0.1069
32.9920,-0.1391
32.9960,-0.1308
33.0000,-0.1196
33.0040,-0.1063
33.0080,-0.1223
33.0120,-0.1458
33.0160,-0.1528
33.0200,-0.1029
33.0240,-0.1276
33.0280,-0.1150
33.0320,-0.1143
33.0360,-0.1416
33.0400,-0.1073
33.0440,-0.0826
33.0480,-0.0892
33.0520,-0.1416
33.0560,-0.1443
33.0600,-0.1298
33.0640,-0.1202
33.0680,-0.1244
33.0720,-0.1207
33.0760,-0.1452
33.0800,-0.1102
33.0840,-0.1314
33.0880,-0.1022
33.0920,-0.1122
33.0960,-0.0774
33.1000,-0.0855
33.1040,-0.0733
33.1080,-0.0520
33.1120,-0.0411
33.1160,-0.0620
33.1200,-0.0358
33.1240,-0.0208
33.1280,0.0089
33.1320,-0.0250
33.1360,-0.0140
33.1400,-0.0355
33.1440,-0.0388
33.1480,-0.0330
33.1520,-0.0525
33.1560,-0.0759
33.1600,-0.1039
33.1640,-0.0724
33.1680,-0.1156
33.1720,-0.0777
33.1760,-0.1177
33.1800,-0.1326
33.1840,-0.1184
33.1880,-0.1427
33.1920,-0.1303
33.1960,-0.1415
33.2000,-0.1300
33.2040,-0.1449
33.2080,-0.1234
33.2120,-0.1528
33.2160,-0.1315
33.2200,-0.1390
33.2240,-0.1075
33.2280,-0.1384
33.2320,-0.1683
33.2360,-0.1571
33.2400,-0.2081
33.2440,-0.2174
33.2480,-0.2329
33.2520,-0.2350
33.2560,-0.2015
33.2600,-0.1309
33.2640,-0.0002
33.2680,0.1454
33.2720,0.3570
33.2760,0.5703
33.2800,0.7867
33.2840,0.8661
33.2880,0.7961
33.2920,0.5754
33.2960,0.2942
33.3000,0.0726
33.3040,-0.1102
33.3080,-0.2317
33.3120,-0.3619
33.3160,-0.3639
33.3200,-0.3349
33.3240,-0.2414
33.3280,-0.1902
33.3320,-0.1524
33.3360,-0.1468
33.3400,-0.1552
33.3440,-0.1301
33.3480,-0.1367
33.3520,-0.1391
33.3560,-0.1253
33.3600,-0.1332
33.3640,-0.1165
33.3680,-0.1321
33.3720,-0.1309
33.3760,-0.1531
33.3800,-0.1597
33.3840,-0.1418
33.3880,-0.0956
33.3920,-0.1542
33.3960,-0.1446
33.4000,-0.1100
33.4040,-0.1080
33.4080,-0.0940
33.4120,-0.1530
33.4160,-0.1287
33.4200,-0.1213
33.4240,-0.1272
33.4280,-0.1312
33.4320,-0.1235
33.4360,-0.1129
33.4400,-0.1084
33.4440,-0.0959
33.4480,-0.0997
33.4520,-0.1002
33.4560,-0.0771
33.4600,-0.0756
33.4640,-0.0366
33.4680,-0.0281
33.4720,-0.0050
33.4760,0.0110
33.4800,-0.0031
33.4840,0.0551
33.4880,0.0574
33.4920,0.0535
33.4960,0.0783
33.5000,0.1069
33.5040,0.1087
33.5080,0.1202
33.5120,0.1365
33.5160,0.1151
33.5200,0.1515
33.5240,0.1703
33.5280,0.1642
33.5320,0.1292
33.5360,0.1398
33.5400,0.1501
33.5440,0.1259
33.5480,0.1082
33.5520,0.0999
33.5560,0.0769
33.5600,0.0630
33.5640,0.0558
33.5680,0.0451
33.5720,0.0167
33.5760,-0.0187
33.5800,-0.0098
33.5840,-0.0483
33.5880,-0.0341
33.5920,-0.0625
33.5960,-0.0692
33.6000,-0.0722
33.6040,-0.1083
33.6080,-0.0980
33.6120,-0.0987
33.6160,-0.1175
33.6200,-0.1282
33.6240,-0.1189
33.6280,-0.1101
33.6320,-0.1501
33.6360,-0.1371
33.6400,-0.1246
33.6440,-0.1250
33.6480,-0.1499
33.6520,-0.1589
33.6560,-0.1749
33.6600,-0.1621
33.6640,-0.1104
33.6680,-0.1200
33.6720,-0.1422
33.6760,-0.1667
33.6800,-0.1346
33.6840,-0.1229
33.6880,-0.1332
33.6920,-0.1337
33.6960,-0.1296
33.7000,-0.1240
33.7040,-0.1375
33.7080,-0.1454
33.7120,-0.1154
33.7160,-0.1293
33.7200,-0.1437
33.7240,-0.1288
33.7280,-0.1400
33.7320,-0.1567
33.7360,-0.1598
33.7400,-0.1408
33.7440,-0.1185
33.7480,-0.1625
33.7520,-0.1548
33.7560,-0.1498
33.7600,-0.1125
33.7640,-0.1194
33.7680,-0.1208
33.7720,-0.1262
33.7760,-0.1409
33.7800,-0.1182
33.7840,-0.1149
33.7880,-0.1429
33.7920,-0.1443
33.7960,-0.1302
33.8000,-0.1188
33.8040,-0.1060
33.8080,-0.1166
33.8120,-0.1425
33.8160,-0.1377
33.8200,-0.1121
33.8240,-0.1309
33.8280,-0.1063
33.8320,-0.1308
33.8360,-0.1459
33.8400,-0.0944
33.8440,-0.1088
33.8480,-0.1184
33.8520,-0.1164
33.8560,-0.1322
33.8600,-0.1341
33.8640,-0.1088
33.8680,-0.1067
33.8720,-0.1166
33.8760,-0.1050
33.8800,-0.1135
33.8840,-0.1234
33.8880,-0.0800
33.8920,-0.1001
33.8960,-0.0853
33.9000,-0.0689
33.9040,-0.0579
33.9080,-0.0630
33.9120,-0.0544
33.9160,-0.0295
33.9200,-0.0188
33.9240,0.0013
33.9280,0.0271
33.9320,-0.0185
33.9360,-0.0263
33.9400,-0.0037
33.9440,-0.0134
33.9480,-0.0215
33.9520,-0.0362
33.9560,-0.0867
33.9600,-0.0639
33.9640,-0.0755
33.9680,-0.0941
33.9720,-0.0762
33.9760,-0.0802
33.9800,-0.1145
33.9840,-0.0942
33.9880,-0.1071
33.9920,-0.1144
33.9960,-0.1022
34.0000,-0.1103
34.0040,-0.0951
34.0080,-0.1075
34.0120,-0.1124
34.0160,-0.1224
34.0200,-0.0931
34.0240,-0.1183
34.0280,-0.0905
34.0320,-0.1107
34.0360,-0.1333
34.0400,-0.1920
34.0440,-0.1864
34.0480,-0.1988
34.0520,-0.1908
34.0560,-0.1717
34.0600,-0.1089
34.0640,0.0046
34.0680,0.1433
34.0720,0.3259
34.0760,0.5767
34.0800,0.8140
34.0840,0.8865
34.0880,0.8587
34.0920,0.6132
34.0960,0.3956
34.1000,0.1866
34.1040,-0.0250
34.1080,-0.1939
34.1120,-0.2591
34.1160,-0.3123
34.1200,-0.2872
34.1240,-0.2285
34.1280,-0.1853
34.1320,-0.1221
34.1360,-0.1001
34.1400,-0.0996
34.1440,-0.0550
34.1480,-0.0989
34.1520,-0.0883
34.1560,-0.1156
34.1600,-0.0856
34.1640,-0.0681
34.1680,-0.0671
34.1720,-0.1011
34.1760,-0.1096
34.1800,-0.0969
34.1840,-0.0784
34.1880,-0.0752
34.1920,-0.0969
34.1960,-0.0855
34.2000,-0.0956
34.2040,-0.0644
34.2080,-0.0565
34.2120,-0.0655
34.2160,-0.0660
34.2200,-0.0828
34.2240,-0.0534
34.2280,-0.0616
34.2320,-0.0662
34.2360,-0.0660
34.2400,-0.0466
34.2440,-0.0218
34.2480,-0.0179
34.2520,-0.0219
34.2560,-0.0462
34.2600,0.0135
34.2640,0.0222
34.2680,0.0270
34.2720,0.0732
34.2760,0.0772
34.2800,0.0823
34.2840,0.1163
34.2880,0.1463
34.2920,0.1293
34.2960,0.1186
34.3000,0.1820
34.3040,0.2067
34.3080,0.2207
34.3120,0.2146
34.3160,0.2020
34.3200,0.2372
34.3240,0.2471
34.3280,0.2216
34.3320,0.2123
34.3360,0.2232
34.3400,0.2342
34.3440,0.2351
34.3480,0.2122
34.3520,0.1871
34.3560,0.1562
34.3600,0.1443
34.3640,0.1345
34.3680,0.1468
34.3720,0.1145
34.3760,0.0983
34.3800,0.0921
34.3840,0.0759
34.3880,0.0576
34.3920,0.0144
34.3960,0.0090
34.4000,0.0257
34.4040,-0.0001
34.4080,0.0299
34.4120,-0.0188
34.4160,-0.0158
34.4200,-0.0101
34.4240,-0.0326
34.4280,-0.0063
34.4320,-0.0490
34.4360,-0.0232
34.4400,-0.0685
34.4440,-0.0223
34.4480,-0.0311
34.4520,-0.0472
34.4560,-0.0635
34.4600,-0.0337
34.4640,-0.0349
34.4680,-0.0083
34.4720,-0.0353
34.4760,-0.0546
34.4800,-0.0600
34.4840,-0.0315
34.4880,-0.0333
34.4920,-0.0535
34.4960,-0.0386
34.5000,-0.0614
34.5040,-0.0097
34.5080,-0.0329
34.5120,-0.0616
34.5160,-0.0345
34.5200,-0.0284
34.5240,-0.0095
34.5280,-0.0300
34.5320,-0.0227
34.5360,-0.0353
34.5400,-0.0429
34.5440,-0.0103
34.5480,-0.0352
34.5520,-0.0295
34.5560,-0.0283
34.5600,-0.0037
34.5640,-0.0133
34.5680,-0.0464
34.5720,-0.0251
34.5760,-0.0427
34.5800,0.0071
34.5840,0.0045
34.5880,-0.0082
34.5920,-0.0394
34.5960,-0.0101
34.6000,-0.0242
34.6040,-0.0148
34.6080,-0.0309
34.6120,-0.0059
34.6160,-0.0148
34.6200,0.0088
34.6240,-0.0014
34.6280,-0.0169
34.6320,0.0034
34.6360,-0.0449
34.6400,-0.0073
34.6440,-0.0087
34.6480,-0.0246
34.6520,-0.0057
34.6560,-0.0350
34.6600,0.0213
34.6640,-0.0078
34.6680,0.0249
34.6720,-0.0134
34.6760,-0.0327
34.6800,0.0236
34.6840,0.0280
34.6880,0.0408
34.6920,0.0147
34.6960,0.0387
34.7000,0.0650
34.7040,0.0555
34.7080,0.0815
34.7120,0.0757
34.7160,0.0898
34.7200,0.1286
34.7240,0.1486
34.7280,0.1501
34.7320,0.1102
34.7360,0.1149
34.7400,0.1108
34.7440,0.0789
34.7480,0.1168
34.7520,0.0924
34.7560,0.0558
34.7600,0.0591
34.7640,0.0628
34.7680,0.0463
34.7720,0.0371
34.7760,0.0255
34.7800,0.0056
34.7840,0.0292
34.7880,0.0377
34.7920,0.0191
34.7960,-0.0128
34.8000,0.0392
34.8040,0.0427
34.8080,0.0262
34.8120,0.0302
34.8160,0.0229
34.8200,-0.0074
34.8240,0.0123
34.8280,0.0266
34.8320,0.0142
34.8360,0.0435
34.8400,0.0146
34.8440,0.0240
34.8480,-0.0132
34.8520,-0.0615
34.8560,-0.0869
34.8600,-0.0554
34.8640,-0.0055
34.8680,0.0356
34.8720,0.0854
34.8760,0.2409
34.8800,0.4713
34.8840,0.6873
34.8880,0.9278
34.8920,1.0262
34.8960,0.9645
34.9000,0.8510
34.9040,0.5853
34.9080,0.3397
34.9120,0.1075
34.9160,-0.0463
34.9200,-0.1458
34.9240,-0.1493
34.9280,-0.1464
34.9320,-0.1265
34.9360,-0.0399
34.9400,0.0041
34.9440,0.0482
34.9480,0.0640
34.9520,0.0371
34.9560,0.0409
34.9600,0.0306
34.9640,0.0604
34.9680,0.0651
34.9720,0.0428
34.9760,0.0610
34.9800,0.0610
34.9840,0.0587
34.9880,0.0600
34.9920,0.0612
34.9960,0.0260
35.0000,0.0579
35.0040,0.0729
35.0080,0.0516
35.0120,0.0524
35.0160,0.0437
35.0200,0.0590
35.0240,0.0760
35.0280,0.0484
35.0320,0.0772
35.0360,0.0427
35.0400,0.0716
35.0440,0.0827
35.0480,0.0877
35.0520,0.0848
35.0560,0.1093
35.0600,0.1026
35.0640,0.1176
35.0680,0.0964
35.0720,0.0903
35.0760,0.1446
35.0800,0.1295
35.0840,0.1949
35.0880,0.1818
35.0920,0.1643
35.0960,0.1911
35.1000,0.2322
35.1040,0.2466
35.1080,0.2653
35.1120,0.2656
35.1160,0.2955
35.1200,0.2940
35.1240,0.3021
35.1280,0.3204
35.1320,0.3475
35.1360,0.3422
35.1400,0.3781
35.1440,0.3747
35.1480,0.3800
35.1520,0.3503
35.1560,0.3861
35.1600,0.3945
35.1640,0.4019
35.1680,0.3904
35.1720,0.3433
35.1760,0.3153
35.1800,0.3396
35.1840,0.3186
35.1880,0.3160
35.1920,0.2830
35.1960,0.2541
35.2000,0.2282
35.2040,0.2148
35.2080,0.2453
35.2120,0.1840
35.2160,0.1707
35.2200,0.1867
35.2240,0.1770
35.2280,0.1600
35.2320,0.1526
35.2360,0.1179
35.2400,0.1389
35.2440,0.1465
35.2480,0.1271
35.2520,0.1095
35.2560,0.0953
35.2600,0.0947
35.2640,0.1014
35.2680,0.1153
35.2720,0.1019
35.2760,0.1048
35.2800,0.1239
35.2840,0.1321
35.2880,0.1171
35.2920,0.0747
35.2960,0.0819
35.3000,0.0911
35.3040,0.1143
35.3080,0.0984
35.3120,0.0839
35.3160,0.0854
35.3200,0.1121
35.3240,0.1144
35.3280,0.1034
35.3320,0.0957
35.3360,0.0984
35.3400,0.0920
35.3440,0.0950
35.3480,0.0982
35.3520,0.0815
35.3560,0.0618
35.3600,0.1182
35.3640,0.1182
35.3680,0.1135
35.3720,0.0933
35.3760,0.1048
35.3800,0.1073
35.3840,0.1145
35.3880,0.1018
35.3920,0.0942
35.3960,0.0936
35.4000,0.1166
35.4040,0.1197
35.4080,0.1179
35.4120,0.0902
35.4160,0.1274
35.4200,0.1041
35.4240,0.1002
35.4280,0.1337
35.4320,0.0865
35.4360,0.0934
35.4400,0.1222
35.4440,0.1508
35.4480,0.1333
35.4520,0.1248
35.4560,0.1032
35.4600,0.1215
35.4640,0.1068
35.4680,0.1219
35.4720,0.1275
35.4760,0.1168
35.4800,0.1258
35.4840,0.1087
35.4880,0.1301
35.4920,0.1221
35.4960,0.0913
35.5000,0.1279
35.5040,0.1440
35.5080,0.1594
35.5120,0.1028
35.5160,0.1160
35.5200,0.1326
35.5240,0.1382
35.5280,0.1393
35.5320,0.1410
35.5360,0.1027
35.5400,0.1201
35.5440,0.1512
35.5480,0.1520
35.5520,0.1259
35.5560,0.1310
35.5600,0.1033
35.5640,0.1574
35.5680,0.1501
35.5720,0.1077
35.5760,0.1399
35.5800,0.1493
35.5840,0.1662
35.5880,0.1311
35.5920,0.1341
35.5960,0.0856
35.6000,0.1433
35.6040,0.1481
35.6080,0.1592
35.6120,0.1653
35.6160,0.1484
35.6200,0.1812
35.6240,0.1931
35.6280,0.2141
35.6320,0.2365
35.6360,0.2351
35.6400,0.2265
35.6440,0.2679
35.6480,0.2541
35.6520,0.2488
35.6560,0.2292
35.6600,0.2366
35.6640,0.2372
35.6680,0.2380
35.6720,0.2059
35.6760,0.1935
35.6800,0.1814
35.6840,0.1949
35.6880,0.1865
35.6920,0.1286
35.6960,0.1293
35.7000,0.1462
35.7040,0.1670
35.7080,0.1543
35.7120,0.1422
35.7160,0.1138
35.7200,0.1479
35.7240,0.1459
35.7280,0.1476
35.7320,0.1182
35.7360,0.1283
35.7400,0.1509
35.7440,0.1424
35.7480,0.1279
35.7520,0.1432
35.7560,0.1177
35.7600,0.1006
35.7640,0.0988
35.7680,0.0647
35.7720,0.0594
35.7760,0.0101
35.7800,0.0886
35.7840,0.1154
35.7880,0.2448
35.7920,0.3071
35.7960,0.4603
35.8000,0.7073
35.8040,0.9686
35.8080,1.1170
35.8120,1.1561
35.8160,0.9884
35.8200,0.7584
35.8240,0.4905
35.8280,0.2758
35.8320,0.1065
35.8360,-0.0280
35.8400,-0.0516
35.8440,-0.0394
35.8480,-0.0010
35.8520,0.0664
35.8560,0.0822
35.8600,0.1323
35.8640,0.1416
